"second","first","ccf","rough_cor","lag","D","sd_D","b1","b2","signature_length","overlap","matches","mismatches","cms","cms2","non_cms","left_cms","right_cms","left_noncms","right_noncms","sum_peaks","H.H","D2.D","comparison","id.x","id.y","KM","rfscore","order","type"
"Unknown 1-B/L6.dat","Gun 1-C8/B2/L4.dat",0.257919846205152,0.0145331445265799,0.19672499999996,0.00106634860768806,0.00182752821994085,"Unknown 1-B/L6.dat","Gun 1-C8/B2/L4.dat",1.916295,0.920902053180747,1.1333242667392,17.026831448558,0.5666621333696,0.5666621333696,12.7701235864185,0,0,1.89187016095089,2.36483770118861,0.795830649034962,3.40267228447102,0.00106634860768806,"Gun 1-C8/B2/L4.dat|Unknown 1-B/L6.dat",3,6,FALSE,0.0333333333333333,119.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-R3/B3/L1.dat",0.227686951258289,-0.0281719029908637,-0.0528899999999985,0.00128064323878862,0.00204144178128434,"Unknown 1-B/L6.dat","Gun 1-R3/B3/L1.dat",1.916295,0.972399865365197,6.43982387081713,15.9218238449214,2.68325994617381,1.07330397846952,7.46335492730693,0,0,0.99511399030759,2.98534197092277,12.3946301617677,3.61645325950791,0.00128064323878862,"Gun 1-R3/B3/L1.dat|Unknown 1-B/L6.dat",42,6,FALSE,0.05,95,"KNM"
"Unknown 1-B/L6.dat","Gun 1-M2/B2/L3.dat",0.176911463433347,-0.0865428177656459,0.0180599999999995,0.001098004552193,0.00165016911371802,"Unknown 1-B/L6.dat","Gun 1-M2/B2/L3.dat",1.916295,1,2.08736128831939,14.3270140967585,1.04368064415969,0.521840322079847,6.65182797349502,0,0,1.02335814976847,6.65182797349502,2.47585515551134,3.11218589745169,0.001098004552193,"Gun 1-M2/B2/L3.dat|Unknown 1-B/L6.dat",9,6,FALSE,0.0433333333333333,108.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-C8/B1/L1.dat",0.216989368669699,-0.0766917602950781,0.0135449999999984,0.00123375776160952,0.00195933720399763,"Unknown 1-B/L6.dat","Gun 1-C8/B1/L1.dat",1.916295,0.998317064961292,1.56816007778074,15.5349458607137,0.522720025926913,0.522720025926913,6.21397834428547,0,0,0.517831528690456,3.10698917214274,1.10489614938455,3.80857086961354,0.00123375776160952,"Gun 1-C8/B1/L1.dat|Unknown 1-B/L6.dat",5,6,FALSE,0.0633333333333333,75.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-M2/B1/L1.dat",0.355405883001926,0.0943058596156218,-0.0483749999999901,0.001082933315099,0.00201496225406157,"Gun 1-M2/B1/L1.dat","Unknown 1-B/L6.dat",1.89501,0.974472430224643,6.4983063789,12.2077763535373,2.707627657875,1.624576594725,6.10388817676863,0,0,1.01731469612811,1.52597204419216,8.05484030520802,3.01978688987067,0.001082933315099,"Gun 1-M2/B1/L1.dat|Unknown 1-B/L6.dat",8,6,FALSE,0.07,66.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-F6/B2/L5.dat",0.334765407879904,0.124404518666355,0.0883649999999975,0.000909703290985488,0.0016102594457927,"Unknown 1-B/L6.dat","Gun 1-F6/B2/L5.dat",1.916295,0.967014473241333,2.1585626131559,13.4599566290287,2.1585626131559,1.07928130657795,11.4658889802837,0,0,1.99406764874499,11.4658889802837,2.22620971726823,2.82335990758561,0.000909703290985488,"Gun 1-F6/B2/L5.dat|Unknown 1-B/L6.dat",16,6,FALSE,0.0333333333333333,119.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-F6/B1/L3.dat",0.613946492458165,0.233604317403837,0.0161249999999995,0.000902915353724806,0.00207274677282133,"Unknown 1-B/L6.dat","Gun 1-F6/B1/L3.dat",1.916295,0.987882867721306,3.69768762463188,12.7582916137198,1.05648217846625,0.528241089233126,4.59298498093911,0,1.05648217846625,4.59298498093911,0,8.17481923735619,2.77467797728772,0.000902915353724806,"Gun 1-F6/B1/L3.dat|Unknown 1-B/L6.dat",18,6,FALSE,0.31,7,"KNM"
"Unknown 1-B/L6.dat","Gun 1-U10/B1/L6.dat",0.33726896901891,0.149415750762809,0.0380549999999973,0.00112719267396782,0.00194910519440395,"Unknown 1-B/L6.dat","Gun 1-U10/B1/L6.dat",1.916295,0.997307303938068,2.09299709335029,15.3200355424825,0.523249273337572,0.523249273337572,6.12801421699298,0,0.523249273337572,2.55333925708041,0,5.07259735771864,3.42680717582938,0.00112719267396782,"Gun 1-U10/B1/L6.dat|Unknown 1-B/L6.dat",NA,6,FALSE,0.18,23,"KNM"
"Unknown 1-B/L6.dat","Gun 1-A9/B3/L5.dat",0.486130733278614,0.31829881985233,0.0290249999999992,0.00119932338604321,0.00252788396671769,"Unknown 1-B/L6.dat","Gun 1-A9/B3/L5.dat",1.916295,0.999326825984517,4.69972663256754,12.7835388926387,1.56657554418918,0.52219184806306,6.64744022417214,0,0.52219184806306,1.0226831114111,0,9.29898682991831,3.71694222624932,0.00119932338604321,"Gun 1-A9/B3/L5.dat|Unknown 1-B/L6.dat",26,6,FALSE,0.193333333333333,21,"KNM"
"Unknown 1-B/L6.dat","Gun 1-F6/B3/L3.dat",0.506807744384875,0.238802485053065,-0.0748199999999979,0.000905732238664937,0.00168773225760133,"Unknown 1-B/L6.dat","Gun 1-F6/B3/L3.dat",1.916295,0.960955907101986,6.51651529344683,14.4014222645988,2.71521470560285,1.08608588224114,3.9728061419583,0,0,3.9728061419583,0.993201535489575,8.512296462686,2.80839923320731,0.000905732238664937,"Gun 1-F6/B3/L3.dat|Unknown 1-B/L6.dat",13,6,FALSE,0.326666666666667,6,"KNM"
"Unknown 1-B/L6.dat","Gun 1-P7/B1/L4.dat",0.488426236610204,0.23545431642104,0.0264449999999993,0.00100441820970012,0.00196768191435127,"Gun 1-P7/B1/L4.dat","Unknown 1-B/L6.dat",1.890495,0.997952917093142,4.77042337507454,12.4863430622756,1.59014112502485,0.530047041674949,4.68237864835337,0,0.530047041674949,3.12158576556891,0,5.04149344420626,2.87516173808461,0.00100441820970012,"Gun 1-P7/B1/L4.dat|Unknown 1-B/L6.dat",21,6,FALSE,0.186666666666667,22,"KNM"
"Unknown 1-B/L6.dat","Gun 1-R3/B1/L3.dat",0.242841786551038,0.00257358358259314,0.149639999999996,0.00121673830100094,0.00191687954897264,"Gun 1-R3/B1/L3.dat","Unknown 1-B/L6.dat",1.899525,0.927334465195246,4.5415967686539,14.6079233376184,1.13539919216347,0.567699596081737,3.40851544544428,0,0,2.43465388960306,1.94772311168245,5.35932933512221,4.07911961879522,0.00121673830100094,"Gun 1-R3/B1/L3.dat|Unknown 1-B/L6.dat",39,6,FALSE,0.09,47.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-P7/B1/L6.dat",0.354175569014596,0.11083837312067,0.00322499999999934,0.00105481709178263,0.00185375655390362,"Unknown 1-B/L6.dat","Gun 1-P7/B1/L6.dat",1.916295,0.99764389094581,2.61536369247508,14.4510162161046,1.04614547699003,0.523072738495015,8.25772355205978,0,1.04614547699003,4.64496949803363,0,4.32430884835516,3.04594806504818,0.00105481709178263,"Gun 1-P7/B1/L6.dat|Unknown 1-B/L6.dat",23,6,FALSE,0.113333333333333,37.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-M2/B3/L1.dat",0.22451778422701,0.0244463507175752,0.0651449999999982,0.00133546385618991,0.00224454113856401,"Unknown 1-B/L6.dat","Gun 1-M2/B3/L1.dat",1.916295,0.998317064961292,2.61360012963457,13.5998912008704,1.56816007778074,0.522720025926913,8.05919478570097,0,0.522720025926913,8.05919478570097,0,4.17495923062,4.43656260261779,0.00133546385618991,"Gun 1-M2/B3/L1.dat|Unknown 1-B/L6.dat",11,6,FALSE,0.0166666666666667,133,"KNM"
"Unknown 1-B/L6.dat","Gun 1-A9/B1/L6.dat",0.331050192369947,0.0967560540082828,-0.0264449999999993,0.00110313983589851,0.00199459131001081,"Unknown 1-B/L6.dat","Gun 1-A9/B1/L6.dat",1.916295,0.986199932682598,1.05828504907797,14.8583080998273,0.529142524538985,0.529142524538985,14.3459526481092,0,0.529142524538985,14.3459526481092,0,4.73359161729819,3.03530856298926,0.00110313983589851,"Gun 1-A9/B1/L6.dat|Unknown 1-B/L6.dat",27,6,FALSE,0.13,34.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-C8/B2/L2.dat",0.221574567310716,-0.0227541382406075,-0.0393449999999989,0.00116897496487022,0.00187788807438963,"Unknown 1-B/L6.dat","Gun 1-C8/B2/L2.dat",1.916295,0.979468192527768,3.72945470044487,15.2197735297699,1.06555848584139,0.532779242920696,5.07325784325663,0,0,1.52197735297699,0.507325784325663,5.21130926373323,3.53392468893013,0.00116897496487022,"Gun 1-C8/B2/L2.dat|Unknown 1-B/L6.dat",1,6,FALSE,0.0533333333333333,89,"KNM"
"Unknown 1-B/L6.dat","Gun 1-P7/B3/L1.dat",0.270088136865832,-0.0424313069636394,-0.160604999999981,0.00107922589928618,0.00186295729319233,"Unknown 1-B/L6.dat","Gun 1-P7/B3/L1.dat",1.916295,0.916189835072366,3.41745980212908,17.8800390537697,1.13915326737636,0.56957663368818,5.64632812224305,0,0,4.70527343520254,1.88210937408102,3.59062208009554,3.08039410217527,0.00107922589928618,"Gun 1-P7/B3/L1.dat|Unknown 1-B/L6.dat",19,6,FALSE,0.0566666666666667,83.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-M2/B2/L6.dat",0.285661602409136,0.0110629403310844,-0.000644999999999982,0.00102714877953663,0.00159093013437661,"Unknown 1-B/L6.dat","Gun 1-M2/B2/L6.dat",1.916295,0.995960955907102,0.523956605913898,14.9323282331709,0.523956605913898,0,13.3876046228429,0,0,13.3876046228429,1.54472361032802,0.310915560954,3.14530766845435,0.00102714877953663,"Gun 1-M2/B2/L6.dat|Unknown 1-B/L6.dat",12,6,FALSE,0.0566666666666667,83.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-F6/B1/L4.dat",0.353574280820671,-0.0687096464701289,0.036119999999999,0.00108028533074533,0.0019059168542801,"Unknown 1-B/L6.dat","Gun 1-F6/B1/L4.dat",1.916295,0.997307303938068,1.56974782001271,16.1814752448712,0.523249273337572,0.523249273337572,11.6304353322512,0,0,11.6304353322512,0.505671101402226,4.03401629092429,3.28233281686913,0.00108028533074533,"Gun 1-F6/B1/L4.dat|Unknown 1-B/L6.dat",13,6,FALSE,0.14,32,"KNM"
"Unknown 1-B/L6.dat","Gun 1-F6/B3/L1.dat",0.474090133655216,0.183638226778144,0.00967499999999973,0.00097249706514828,0.00186186871735207,"Unknown 1-B/L6.dat","Gun 1-F6/B3/L1.dat",1.916295,0.998317064961292,1.56816007778074,15.032176633259,0.522720025926913,0.522720025926913,7.25691285743536,0,0,1.03670183677648,4.14680734710592,2.63655693404911,2.80180987180292,0.00097249706514828,"Gun 1-F6/B3/L1.dat|Unknown 1-B/L6.dat",17,6,FALSE,0.28,10,"KNM"
"Unknown 1-B/L6.dat","Gun 1-F6/B2/L3.dat",0.0550029061285045,-0.164045155551651,0.000644999999999982,0.00130902927905232,0.00186148976360438,"Unknown 1-B/L6.dat","Gun 1-F6/B2/L3.dat",1.916295,0.990912150790979,2.63313110886417,13.774420900388,1.5798786653185,1.05325244354567,4.59147363346266,0,0,1.02032747410281,4.59147363346266,2.14714819137217,3.5650554826887,0.00130902927905232,"Gun 1-F6/B2/L3.dat|Unknown 1-B/L6.dat",14,6,FALSE,0.02,127,"KNM"
"Unknown 1-B/L6.dat","Gun 1-F6/B1/L2.dat",0.426812723222654,0.113725495449334,0.0193499999999995,0.00102600161401135,0.00188992930995018,"Unknown 1-B/L6.dat","Gun 1-F6/B1/L2.dat",1.916295,0.994278020868394,2.09937386174573,13.2077580338728,0.524843465436434,0.524843465436434,6.60387901693641,0,0,3.55593485527345,0.507990693610493,4.96080781046842,2.91754771368034,0.00102600161401135,"Gun 1-F6/B1/L2.dat|Unknown 1-B/L6.dat",17,6,FALSE,0.07,66.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-U10/B1/L4.dat",0.502655974475723,0.321948488913975,0.0174149999999987,0.00111667884522234,0.00221722347069191,"Gun 1-U10/B1/L4.dat","Unknown 1-B/L6.dat",1.899525,0.99660441426146,3.69768762463188,13.5268716507986,1.58472326769938,1.05648217846625,5.20264294261485,0,0.528241089233126,5.20264294261485,0,5.49518443892683,3.39541736722695,0.00111667884522234,"Gun 1-U10/B1/L4.dat|Unknown 1-B/L6.dat",NA,6,FALSE,0.13,34.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-A9/B3/L3.dat",0.565411904843917,0.31131062299948,0.0264449999999993,0.00110102213000096,0.00236419363046016,"Unknown 1-B/L6.dat","Gun 1-A9/B3/L3.dat",1.916295,0.997307303938068,3.662744913363,13.30365594699,1.04649854667514,0.523249273337572,6.14014889861079,0,0,1.02335814976847,0.511679074884233,4.18209797025414,3.46345538895452,0.00110102213000096,"Gun 1-A9/B3/L3.dat|Unknown 1-B/L6.dat",30,6,FALSE,0.173333333333333,25.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-A9/B1/L3.dat",0.537256241347629,0.11094263275874,0.0225749999999994,0.00137465683022849,0.00272480023366768,"Unknown 1-B/L6.dat","Gun 1-A9/B1/L3.dat",1.916295,0.989902389767755,2.63581706375251,14.2845846374394,0.527163412750501,0.527163412750501,6.12196484461688,0.527163412750501,0.527163412750501,0,0,8.01399983275436,4.0712241397939,0.00137465683022849,"Gun 1-A9/B1/L3.dat|Unknown 1-B/L6.dat",30,6,FALSE,0.246666666666667,15,"KNM"
"Unknown 1-B/L6.dat","Gun 1-F6/B1/L5.dat",0.251881809353161,-0.0348303150287556,0.0457949999999987,0.00122511681199167,0.00209968347399232,"Unknown 1-B/L6.dat","Gun 1-F6/B1/L5.dat",1.916295,0.99326825984517,4.20301618949298,13.6486681174695,2.10150809474649,1.05075404737325,5.5605684923024,0,0,2.52753113286473,4.04404981258357,6.27793428503886,3.82100029031945,0.00122511681199167,"Gun 1-F6/B1/L5.dat|Unknown 1-B/L6.dat",14,6,FALSE,0.0833333333333333,52.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-M2/B3/L4.dat",0.35246690264753,0.100353723896283,0.173504999999965,0.00111106526285971,0.00197206679229547,"Gun 1-M2/B3/L4.dat","Unknown 1-B/L6.dat",1.764075,0.986106032906764,4.59885086214082,12.3618944603263,2.29942543107041,1.14971271553521,6.69602616601006,0,0.574856357767603,6.69602616601006,0,6.82635212851406,3.29816033428704,0.00111106526285971,"Gun 1-M2/B3/L4.dat|Unknown 1-B/L6.dat",8,6,FALSE,0.0466666666666667,101,"KNM"
"Unknown 1-B/L6.dat","Gun 1-L5/B2/L4.dat",0.251457236947794,0.0503636272663353,0.127709999999974,0.000955610609049736,0.00166372947347388,"Unknown 1-B/L6.dat","Gun 1-L5/B2/L4.dat",1.916295,0.94177044766072,3.32463387469455,14.178883730709,1.66231693734727,1.10821129156485,4.8892702519686,0,0,2.4446351259843,3.42248917637802,3.15229709936489,3.0068819519539,0.000955610609049736,"Gun 1-L5/B2/L4.dat|Unknown 1-B/L6.dat",33,6,FALSE,0.00333333333333333,143,"KNM"
"Unknown 1-B/L6.dat","Gun 1-U10/B2/L6.dat",0.230019039564268,0.0636045161010964,0.0116099999999997,0.00110858571629025,0.00184920266996329,"Gun 1-U10/B2/L6.dat","Unknown 1-B/L6.dat",1.88985,1,5.29142524538985,11.994253188255,3.17485514723391,1.58742757361695,4.17191415243653,0,0,2.08595707621826,0.521489269054566,8.18318502610994,3.29172512995051,0.00110858571629025,"Gun 1-U10/B2/L6.dat|Unknown 1-B/L6.dat",NA,6,FALSE,0.0733333333333333,62,"KNM"
"Unknown 1-B/L6.dat","Gun 1-R3/B3/L4.dat",0.171283194416711,-0.0660826217517112,-0.128999999999991,0.0012528842068702,0.00190060795884227,"Unknown 1-B/L6.dat","Gun 1-R3/B3/L4.dat",1.916295,0.929989902389768,2.80562359192766,17.7378914920444,1.12224943677106,0.561124718385532,8.14984203688526,0,0,8.14984203688526,5.75282967309548,4.14135300286913,4.06196499638598,0.0012528842068702,"Gun 1-R3/B3/L4.dat|Unknown 1-B/L6.dat",39,6,FALSE,0.0533333333333333,89,"KNM"
"Unknown 1-B/L6.dat","Gun 1-M2/B1/L3.dat",0.160126502254028,-0.0216600859636628,0.132869999999996,0.00120008968626704,0.00202829841806941,"Unknown 1-B/L6.dat","Gun 1-M2/B1/L3.dat",1.916295,0.948165600807809,4.40294667206028,13.1678090960299,1.6511050020226,1.10073666801507,3.90157306549035,0,0,2.43848316593147,3.90157306549035,6.40357553178431,3.54987423132161,0.00120008968626704,"Gun 1-M2/B1/L3.dat|Unknown 1-B/L6.dat",10,6,FALSE,0.0533333333333333,89,"KNM"
"Unknown 1-B/L6.dat","Gun 1-F6/B3/L2.dat",0.4114015601578,0.143959736444193,-0.0515999999999985,0.000908585240086295,0.00190071643736477,"Gun 1-F6/B3/L2.dat","Unknown 1-B/L6.dat",1.886625,0.972649572649573,3.26971022193158,11.6799589677963,1.08990340731053,0.544951703655264,3.55477012063367,0,0,1.01564860589533,3.55477012063367,4.62593496273774,2.76835717427375,0.000908585240086295,"Gun 1-F6/B3/L2.dat|Unknown 1-B/L6.dat",18,6,FALSE,0.0433333333333333,108.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-F6/B2/L2.dat",0.409720904435498,0.135869198481161,-0.0457949999999987,0.000964999371934975,0.00169971987800555,"Unknown 1-B/L6.dat","Gun 1-F6/B2/L2.dat",1.916295,0.973409626388421,6.43314355559844,13.8560015043659,2.14438118519948,1.07219059259974,3.95885757267597,0,0,0.989714393168992,0.989714393168992,8.33368902158762,2.83872661915815,0.000964999371934974,"Gun 1-F6/B2/L2.dat|Unknown 1-B/L6.dat",13,6,FALSE,0.0733333333333333,62,"KNM"
"Unknown 1-B/L6.dat","Gun 1-U10/B1/L5.dat",0.177127105733849,-0.0232032964940929,0.0277349999999992,0.00114048729630797,0.00172796800680203,"Unknown 1-B/L6.dat","Gun 1-U10/B1/L5.dat",1.916295,0.998653651969034,3.13526308776385,12.851356075093,1.56763154388193,0.522543847960642,5.65459667304094,0,1.56763154388193,2.05621697201489,0,5.4129279957737,3.16124438652036,0.00114048729630797,"Gun 1-U10/B1/L5.dat|Unknown 1-B/L6.dat",NA,6,FALSE,0.05,95,"KNM"
"Unknown 1-B/L6.dat","Gun 1-A9/B2/L3.dat",0.236648448095801,0.0929001651631056,0.116099999999997,0.00121342332751349,0.00204954992307449,"Unknown 1-B/L6.dat","Gun 1-A9/B2/L3.dat",1.916295,0.959272972063278,4.35196518427853,14.7515470684988,1.63198694410445,1.08799129606963,5.90061882739953,0,0,2.45859117808314,1.47515470684988,5.58217883157775,3.49982162593427,0.00121342332751349,"Gun 1-A9/B2/L3.dat|Unknown 1-B/L6.dat",25,6,FALSE,0.05,95,"KNM"
"Unknown 1-B/L6.dat","Gun 1-F6/B3/L6.dat",0.346780601297785,0.127378716221364,0.0445049999999987,0.00093247348201035,0.00158347093640276,"Unknown 1-B/L6.dat","Gun 1-F6/B3/L6.dat",1.916295,0.995287781891619,2.09724395928201,16.3091397438446,1.048621979641,0.524310989820502,6.62558802093686,0,0,6.62558802093686,6.62558802093686,2.94217630970973,3.05240942630603,0.000932473482010349,"Gun 1-F6/B3/L6.dat|Unknown 1-B/L6.dat",16,6,FALSE,0.08,56.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-L5/B3/L6.dat",0.245964635142647,0.0293802365575221,0.0535349999999985,0.00113695589715421,0.00182897574348656,"Unknown 1-B/L6.dat","Gun 1-L5/B3/L6.dat",1.916295,0.997307303938068,4.70924346003815,12.666565334144,1.04649854667514,0.523249273337572,2.5333130668288,0,1.04649854667514,1.51998784009728,0,6.28584031558057,3.33795192540998,0.00113695589715421,"Gun 1-L5/B3/L6.dat|Unknown 1-B/L6.dat",36,6,FALSE,0.08,56.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-C8/B3/L4.dat",0.197540183819435,-0.00355066937090683,-0.0303149999999991,0.0014844779752717,0.00231995097368322,"Unknown 1-B/L6.dat","Gun 1-C8/B3/L4.dat",1.916295,0.982834062605183,3.71668259530636,15.6604807767599,1.06190931294467,0.530954656472337,4.04141439400254,0,0,1.01035359850064,3.03106079550191,5.72346523722723,4.13150525793213,0.0014844779752717,"Gun 1-C8/B3/L4.dat|Unknown 1-B/L6.dat",1,6,FALSE,0.0166666666666667,133,"KNM"
"Unknown 1-B/L6.dat","Gun 1-L5/B1/L4.dat",0.369660962183791,0.12187643811326,-0.0122549999999997,0.00111905424544188,0.00203566354696043,"Unknown 1-B/L6.dat","Gun 1-L5/B1/L4.dat",1.916295,0.990575563783238,1.58041549123264,15.9145746701576,0.526805163744215,0.526805163744215,11.807587658504,0,0,0.513373376456697,0.513373376456697,3.96908013336741,3.30532104219431,0.00111905424544188,"Gun 1-L5/B1/L4.dat|Unknown 1-B/L6.dat",34,6,FALSE,0.11,40.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-L5/B1/L1.dat",0.169450984305821,-0.0440686515934159,-0.156734999999996,0.00115042577794284,0.00189639421597493,"Gun 1-L5/B1/L1.dat","Unknown 1-B/L6.dat",1.90533,0.917738659444821,0.571887715565926,16.3909136488102,0.571887715565926,0,11.0879709977246,0,0,11.0879709977246,5.30294265108567,1.10385897857533,3.48107092092625,0.00115042577794284,"Gun 1-L5/B1/L1.dat|Unknown 1-B/L6.dat",31,6,FALSE,0.0133333333333333,137.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-A9/B3/L2.dat",0.450125404639285,0.269102087644513,-0.00580499999999984,0.000983266540936479,0.0018678645865227,"Unknown 1-B/L6.dat","Gun 1-A9/B3/L2.dat",1.916295,0.99562436889936,4.71720364168121,13.9210060247021,1.57240121389374,0.524133737964579,7.21829942021588,0,0,0.515592815729706,0.515592815729706,9.84512335034821,3.11300671015413,0.000983266540936479,"Gun 1-A9/B3/L2.dat|Unknown 1-B/L6.dat",29,6,FALSE,0.216666666666667,16,"KNM"
"Unknown 1-B/L6.dat","Gun 1-L5/B2/L1.dat",0.243395338838142,0.0485720561610827,-0.0593399999999879,0.00111577994647281,0.00175577180831791,"Unknown 1-B/L6.dat","Gun 1-L5/B2/L1.dat",1.916295,0.969033995287782,6.46219213712772,11.9146020895234,1.07703202285462,0.53851601142731,2.97865052238085,0,0,0.992883507460284,1.48932526119043,7.87314382943608,3.2719748065486,0.00111577994647281,"Gun 1-L5/B2/L1.dat|Unknown 1-B/L6.dat",36,6,FALSE,0.06,80,"KNM"
"Unknown 1-B/L6.dat","Gun 1-U10/B2/L4.dat",0.297122438339195,0.026470359529353,-0.157379999999996,0.000978289860012074,0.00179419618168411,"Gun 1-U10/B2/L4.dat","Unknown 1-B/L6.dat",1.91436,0.917789757412399,3.41495065396305,14.4580751964491,1.13831688465435,0.569158442327175,4.81935839881638,0,0,2.89161503928983,4.81935839881638,3.92871495406958,2.65964847946357,0.000978289860012075,"Gun 1-U10/B2/L4.dat|Unknown 1-B/L6.dat",NA,6,FALSE,0.03,122,"KNM"
"Unknown 1-B/L6.dat","Gun 1-F6/B3/L5.dat",0.269834768221515,0.0613868884613711,-0.072884999999998,0.00104873139565566,0.00162967720176695,"Unknown 1-B/L6.dat","Gun 1-F6/B3/L5.dat",1.916295,0.960955907101986,2.17217176448228,15.3210122741077,0.543042941120569,0.543042941120569,6.91916683346802,0,0,6.91916683346802,2.96535721434344,2.87346684088593,3.19696024786346,0.00104873139565566,"Gun 1-F6/B3/L5.dat|Unknown 1-B/L6.dat",15,6,FALSE,0.0533333333333333,89,"KNM"
"Unknown 1-B/L6.dat","Gun 1-C8/B3/L5.dat",0.332498337626339,0.161449318922918,0.0419249999999988,0.00117368406353999,0.00207209322748776,"Unknown 1-B/L6.dat","Gun 1-C8/B3/L5.dat",1.916295,0.999326825984517,5.2219184806306,14.7801578928591,2.08876739225224,1.04438369612612,7.135248637932,0,1.04438369612612,2.03864246798057,0,10.5143401054622,4.10996096436752,0.00117368406353999,"Gun 1-C8/B3/L5.dat|Unknown 1-B/L6.dat",2,6,FALSE,0.106666666666667,44,"KNM"
"Unknown 1-B/L6.dat","Gun 1-M2/B1/L4.dat",0.2155668817306,-0.218002188758422,0.0187049999999962,0.00113737386495434,0.00176402933320476,"Unknown 1-B/L6.dat","Gun 1-M2/B1/L4.dat",1.916295,0.992258498821946,2.10364667150505,15.3910085727918,0.525911667876263,0,5.64336981002365,0,0.525911667876263,5.13033619093059,0,4.18865637209933,3.35465480201408,0.00113737386495434,"Gun 1-M2/B1/L4.dat|Unknown 1-B/L6.dat",11,6,FALSE,0.156666666666667,27,"KNM"
"Unknown 1-B/L6.dat","Gun 1-M2/B1/L6.dat",0.365565242787627,0.0447087882456807,0.0109649999999997,0.00110125959217814,0.00197835455804614,"Unknown 1-B/L6.dat","Gun 1-M2/B1/L6.dat",1.916295,0.99326825984517,5.77914726055285,10.7737060009542,2.10150809474649,1.05075404737325,6.15640342911671,0,0.525377023686623,6.15640342911671,0,7.86763396360382,3.38106881236347,0.00110125959217814,"Gun 1-M2/B1/L6.dat|Unknown 1-B/L6.dat",7,6,FALSE,0.0666666666666667,70,"KNM"
"Unknown 1-B/L6.dat","Gun 1-U10/B2/L1.dat",0.28412859560154,-0.180307293411569,-0.0864299999999976,0.00104248825538406,0.00188341549914993,"Gun 1-U10/B2/L1.dat","Unknown 1-B/L6.dat",1.829865,0.952767007402185,2.86790158508921,15.4689460907229,1.14716063403568,0.573580317017841,4.49098434891955,0,0,4.49098434891955,4.49098434891955,3.7789663713492,3.06390374369315,0.00104248825538406,"Gun 1-U10/B2/L1.dat|Unknown 1-B/L6.dat",NA,6,FALSE,0.106666666666667,44,"KNM"
"Unknown 1-B/L6.dat","Gun 1-A9/B2/L6.dat",0.210847959708515,-0.260186443790075,0.184469999999995,0.00109482853479171,0.0017243552927322,"Unknown 1-B/L6.dat","Gun 1-A9/B2/L6.dat",1.916295,0.926287445304611,2.81683793041284,13.7960234151818,1.12673517216513,0.563367586082567,4.75724945351098,0,0,3.33007461745769,4.75724945351098,3.52461429243813,3.44127174983638,0.00109482853479171,"Gun 1-A9/B2/L6.dat|Unknown 1-B/L6.dat",28,6,FALSE,0.146666666666667,29.5,"KNM"
"Unknown 1-B/L6.dat","Gun 1-U10/B3/L5.dat",0.148358283060248,-0.366637609166561,0.0561149999999984,0.00217671844809949,0.00309257772121585,"Unknown 1-B/L6.dat","Gun 1-U10/B3/L5.dat",1.916295,0.981151127566476,1.06373076974218,18.2398540811674,0.531865384871089,0,11.6532401074125,0,0,3.03997568019456,11.6532401074125,0.705187422307101,7.38276038786792,0.00217671844809949,"Gun 1-U10/B3/L5.dat|Unknown 1-B/L6.dat",NA,6,FALSE,0.0466666666666667,101,"KNM"
"Unknown 1-B/L6.dat","Gun 1-F6/B1/L6.dat",0.272886421405146,0.0690780657742699,-0.0677249999999981,0.00102496046286874,0.00158016788408019,"Unknown 1-B/L6.dat","Gun 1-F6/B1/L6.dat",1.916295,0.962975429148435,2.16761635358158,15.1902703868129,0.541904088395395,0.541904088395395,8.82015699879459,0,0,8.82015699879459,0.98001744431051,4.0701418701551,3.19101343104399,0.00102496046286874,"Gun 1-F6/B1/L6.dat|Unknown 1-B/L6.dat",15,6,FALSE,0.0633333333333333,75.5,"KNM"
